payment_id,user_id,trial_started_at,trial_started_flag,trial_converted_to_paid,payment_date,payment_amount,subscription_plan,payment_status
1411,4764,2026-01-20 10:54:52,1,1,2026-02-03 01:54:52,14.99,monthly,paid
1412,4767,2026-01-25 05:50:26,1,0,,35.99,quarterly,failed
1413,4768,2026-01-16 07:30:57,1,1,2026-01-27 02:30:57,35.99,quarterly,paid
1414,4769,2026-01-16 23:19:00,1,1,2026-01-25 09:19:00,35.99,quarterly,paid
1415,4774,2026-01-31 19:46:19,1,0,,94.99,yearly,failed
1416,4776,2026-01-16 15:18:40,1,0,,14.99,monthly,failed
1417,4778,2026-01-29 05:12:46,1,0,,14.99,monthly,failed
1418,4782,2026-01-25 02:35:24,1,0,,14.99,monthly,failed
1419,4786,2026-01-22 18:33:19,1,0,,14.99,monthly,failed
1420,4794,2026-01-19 14:06:28,1,0,,14.99,monthly,failed
1421,4800,2026-01-25 18:32:39,1,0,,14.99,monthly,failed
1422,4804,2026-01-30 03:14:47,1,1,2026-02-11 09:14:47,35.99,quarterly,paid
1423,4805,2026-01-27 03:14:00,1,1,2026-02-05 07:14:00,14.99,monthly,paid
1424,4807,2026-01-24 12:53:03,1,0,,14.99,monthly,failed
1425,4820,2026-01-31 02:13:59,1,0,,35.99,quarterly,failed
1426,4821,2026-01-24 23:04:33,1,1,2026-02-01 07:04:33,14.99,monthly,paid
1427,4834,2026-01-19 22:34:27,1,1,2026-01-29 04:34:27,35.99,quarterly,paid
1428,4836,2026-01-25 12:16:32,1,1,2026-02-02 22:16:32,14.99,monthly,paid
1429,4839,2026-01-30 05:06:11,1,1,2026-02-09 14:06:11,94.99,yearly,paid
1430,4845,2026-01-28 17:27:49,1,0,,14.99,monthly,failed
1431,4848,2026-01-16 21:32:57,1,0,,35.99,quarterly,failed
1432,4853,2026-01-17 21:15:48,1,0,,14.99,monthly,failed
1433,4859,2026-01-21 08:56:15,1,0,,14.99,monthly,failed
1434,4864,2026-01-27 18:05:13,1,0,,14.99,monthly,failed
1435,4868,2026-01-22 01:33:54,1,0,,14.99,monthly,failed
1436,4870,2026-01-27 07:29:15,1,0,,14.99,monthly,failed
1437,4873,2026-01-16 21:09:20,1,0,,14.99,monthly,failed
1438,4879,2026-01-27 02:59:22,1,1,2026-02-04 07:59:22,35.99,quarterly,paid
1439,4880,2026-01-28 23:29:50,1,0,,35.99,quarterly,failed
1440,4881,2026-01-22 10:03:26,1,0,,14.99,monthly,failed
1441,4883,2026-01-25 08:22:36,1,1,2026-02-02 07:22:36,14.99,monthly,paid
1442,4885,2026-01-16 09:36:38,1,1,2026-01-26 14:36:38,14.99,monthly,paid
1443,4888,2026-01-25 07:05:26,1,1,2026-02-02 14:05:26,14.99,monthly,paid
1444,4899,2026-01-28 12:47:58,1,0,,35.99,quarterly,failed
1445,4903,2026-01-25 21:32:34,1,0,,14.99,monthly,failed
1446,4910,2026-01-26 19:54:08,1,1,2026-02-05 17:54:08,14.99,monthly,paid
1447,4917,2026-01-17 09:40:37,1,0,,14.99,monthly,failed
1448,4920,2026-01-24 12:10:44,1,1,2026-02-02 09:10:44,14.99,monthly,paid
1449,4924,2026-01-26 19:03:10,1,0,,35.99,quarterly,failed
1450,4926,2026-01-17 03:53:11,1,1,2026-01-27 13:53:11,14.99,monthly,paid
1451,4929,2026-01-20 01:20:04,1,0,,14.99,monthly,failed
1452,4933,2026-02-01 04:58:01,1,1,2026-02-11 13:58:01,35.99,quarterly,paid
1453,4936,2026-01-26 08:07:48,1,1,2026-02-04 17:07:48,14.99,monthly,paid
1454,4937,2026-02-02 03:00:29,1,1,2026-02-15 21:00:29,14.99,monthly,paid
1455,4938,2026-01-26 23:16:33,1,0,,35.99,quarterly,failed
1456,4939,2026-01-20 19:43:19,1,0,,35.99,quarterly,failed
1457,4942,2026-01-23 21:04:12,1,1,2026-02-04 20:04:12,35.99,quarterly,paid
1458,4945,2026-01-15 17:37:12,1,0,,14.99,monthly,failed
1459,4948,2026-01-24 11:03:34,1,1,2026-01-29 12:03:34,14.99,monthly,paid
1460,4952,2026-01-16 22:33:17,1,0,,14.99,monthly,failed
1461,4957,2026-01-19 14:31:43,1,0,,14.99,monthly,failed
1462,4958,2026-01-23 04:20:25,1,0,,35.99,quarterly,failed
1463,4963,2026-02-02 04:09:54,1,1,2026-02-08 19:09:54,35.99,quarterly,paid
1464,4970,2026-01-29 15:49:05,1,0,,14.99,monthly,failed
1465,4972,2026-01-22 03:24:13,1,0,,94.99,yearly,failed
1466,4974,2026-01-29 12:10:56,1,1,2026-02-04 09:10:56,14.99,monthly,paid
1467,4978,2026-01-17 00:12:53,1,0,,14.99,monthly,failed
1468,4979,2026-01-31 23:46:56,1,0,,14.99,monthly,failed
1469,4980,2026-01-25 09:19:59,1,1,2026-02-03 04:19:59,14.99,monthly,paid
1470,4981,2026-01-30 08:42:56,1,0,,14.99,monthly,failed
1471,4985,2026-01-19 12:32:15,1,0,,14.99,monthly,failed
1472,4986,2026-01-15 21:47:06,1,1,2026-01-25 02:47:06,14.99,monthly,paid
1473,4988,2026-01-31 20:42:26,1,0,,14.99,monthly,failed
1474,4995,2026-01-27 13:06:43,1,1,2026-02-08 05:06:43,14.99,monthly,paid
1475,4996,2026-01-20 01:23:25,1,0,,35.99,quarterly,failed
1476,5004,2026-02-12 00:29:34,1,0,,35.99,quarterly,failed
1477,5009,2026-02-11 12:40:25,1,0,,35.99,quarterly,failed
1478,5013,2026-02-11 02:13:37,1,1,2026-02-24 18:13:37,14.99,monthly,paid
1479,5023,2026-02-11 19:21:16,1,1,2026-02-22 13:21:16,35.99,quarterly,paid
1480,5027,2026-02-06 11:23:03,1,0,,35.99,quarterly,failed
1481,5032,2026-02-13 12:06:40,1,0,,94.99,yearly,failed
1482,5036,2026-02-05 18:10:14,1,0,,14.99,monthly,failed
1483,5037,2026-02-14 13:20:03,1,0,,14.99,monthly,failed
1484,5039,2026-02-15 23:15:49,1,1,2026-02-25 00:15:49,14.99,monthly,paid
1485,5042,2026-02-04 21:50:14,1,1,2026-02-15 05:50:14,94.99,yearly,paid
1486,5044,2026-02-09 02:16:27,1,0,,14.99,monthly,failed
1487,5046,2026-02-07 21:40:45,1,0,,14.99,monthly,failed
1488,5048,2026-02-10 08:23:22,1,0,,14.99,monthly,failed
1489,5055,2026-02-01 20:38:45,1,1,2026-02-08 08:38:45,14.99,monthly,paid
1490,5056,2026-02-14 02:14:11,1,0,,14.99,monthly,failed
1491,5059,2026-02-06 04:40:43,1,0,,94.99,yearly,failed
1492,5060,2026-02-10 01:06:43,1,0,,14.99,monthly,failed
1493,5062,2026-02-10 15:22:09,1,0,,14.99,monthly,failed
1494,5063,2026-02-10 13:07:30,1,1,2026-02-21 15:07:30,14.99,monthly,paid
1495,5064,2026-02-11 09:46:31,1,0,,35.99,quarterly,failed
1496,5067,2026-02-09 01:56:23,1,1,2026-02-16 14:56:23,14.99,monthly,paid
1497,5068,2026-02-02 01:32:16,1,0,,94.99,yearly,failed
1498,5073,2026-02-04 20:39:43,1,1,2026-02-17 03:39:43,14.99,monthly,paid
1499,5086,2026-02-06 01:08:41,1,1,2026-02-16 06:08:41,14.99,monthly,paid
1500,5092,2026-02-08 00:05:36,1,1,2026-02-20 15:05:36,35.99,quarterly,paid
1501,5098,2026-02-07 09:24:27,1,0,,14.99,monthly,failed
1502,5099,2026-02-14 22:05:52,1,0,,94.99,yearly,failed
1503,5100,2026-02-05 15:46:14,1,0,,14.99,monthly,failed
1504,5104,2026-02-09 21:45:29,1,1,2026-02-20 22:45:29,35.99,quarterly,paid
1505,5110,2026-02-06 09:50:03,1,1,2026-02-19 09:50:03,35.99,quarterly,paid
1506,5114,2026-02-03 02:24:48,1,1,2026-02-13 00:24:48,94.99,yearly,paid
1507,5115,2026-02-05 21:04:14,1,1,2026-02-17 16:04:14,14.99,monthly,paid
1508,5118,2026-02-08 06:48:35,1,0,,35.99,quarterly,failed
1509,5121,2026-02-13 07:07:21,1,0,,14.99,monthly,failed
1510,5128,2026-02-09 07:34:08,1,0,,14.99,monthly,failed
1511,5140,2026-02-14 23:30:23,1,0,,14.99,monthly,failed
1512,5144,2026-02-09 13:20:52,1,0,,14.99,monthly,failed
1513,5149,2026-02-06 16:22:13,1,0,,35.99,quarterly,failed
1514,5150,2026-02-09 23:11:19,1,0,,14.99,monthly,failed
1515,5155,2026-02-12 10:09:15,1,0,,14.99,monthly,failed
1516,5158,2026-02-04 14:05:21,1,0,,14.99,monthly,failed
1517,5159,2026-02-04 20:21:54,1,0,,14.99,monthly,failed
1518,5160,2026-02-15 18:11:49,1,0,,14.99,monthly,failed
1519,5162,2026-02-02 05:44:30,1,0,,14.99,monthly,failed
1520,5165,2026-02-06 18:16:35,1,0,,35.99,quarterly,failed
1521,5169,2026-02-07 15:32:29,1,0,,35.99,quarterly,failed
1522,5178,2026-02-07 19:33:58,1,0,,14.99,monthly,failed
1523,5196,2026-02-07 09:42:12,1,0,,14.99,monthly,failed
1524,5201,2026-02-08 16:35:37,1,0,,14.99,monthly,failed
1525,5204,2026-02-11 04:14:43,1,0,,14.99,monthly,failed
1526,5206,2026-02-07 19:27:59,1,0,,14.99,monthly,failed
1527,5213,2026-02-09 10:15:41,1,1,2026-02-18 11:15:41,14.99,monthly,paid
1528,5217,2026-02-13 02:17:48,1,0,,35.99,quarterly,failed
1529,5219,2026-02-03 09:21:24,1,1,2026-02-15 23:21:24,14.99,monthly,paid
1530,5222,2026-02-15 03:54:46,1,0,,35.99,quarterly,failed
1531,5225,2026-02-09 01:24:36,1,0,,14.99,monthly,failed
1532,5226,2026-02-08 12:35:36,1,0,,14.99,monthly,failed
1533,5237,2026-02-10 14:29:28,1,0,,14.99,monthly,failed
1534,5238,2026-02-13 05:33:02,1,0,,35.99,quarterly,failed
1535,5249,2026-02-14 09:36:30,1,0,,14.99,monthly,failed
1536,5250,2026-02-09 17:55:39,1,0,,14.99,monthly,failed
1537,5259,2026-02-11 10:54:38,1,0,,14.99,monthly,failed
1538,5261,2026-02-15 02:46:47,1,1,2026-02-23 21:46:47,94.99,yearly,paid
1539,5266,2026-02-14 07:17:16,1,0,,14.99,monthly,failed
1540,5271,2026-02-04 02:07:20,1,0,,14.99,monthly,failed
1541,5282,2026-02-11 22:47:06,1,0,,14.99,monthly,failed
1542,5285,2026-02-16 04:18:04,1,0,,94.99,yearly,failed
1543,5293,2026-02-07 03:01:06,1,0,,35.99,quarterly,failed
1544,5294,2026-02-11 11:04:54,1,1,2026-02-18 17:04:54,14.99,monthly,paid
1545,5295,2026-02-14 14:55:29,1,0,,35.99,quarterly,failed
1546,5301,2026-02-02 10:31:31,1,0,,14.99,monthly,failed
1547,5302,2026-02-16 15:40:52,1,0,,14.99,monthly,failed
1548,5304,2026-02-08 10:10:28,1,1,2026-02-16 05:10:28,14.99,monthly,paid
1549,5309,2026-02-02 07:35:07,1,1,2026-02-15 02:35:07,14.99,monthly,paid
1550,5322,2026-02-14 05:28:26,1,1,2026-02-26 13:28:26,14.99,monthly,paid
1551,5325,2026-02-14 21:35:28,1,1,2026-02-25 05:35:28,14.99,monthly,paid
1552,5338,2026-02-10 07:08:23,1,1,2026-02-22 07:08:23,14.99,monthly,paid
1553,5347,2026-02-08 05:16:24,1,0,,14.99,monthly,failed
1554,5353,2026-02-03 00:50:26,1,1,2026-02-09 22:50:26,14.99,monthly,paid
1555,5358,2026-02-13 02:32:15,1,1,2026-02-20 04:32:15,35.99,quarterly,paid
1556,5359,2026-02-03 04:09:32,1,0,,14.99,monthly,failed
1557,5361,2026-02-11 14:49:41,1,0,,94.99,yearly,failed
1558,5371,2026-02-13 20:18:31,1,0,,14.99,monthly,failed
1559,5374,2026-02-05 23:13:54,1,0,,14.99,monthly,failed
1560,5382,2026-02-14 20:44:42,1,0,,94.99,yearly,failed
1561,5387,2026-02-05 11:00:30,1,0,,14.99,monthly,failed
1562,5397,2026-02-15 12:05:27,1,1,2026-02-23 01:05:27,35.99,quarterly,paid
1563,5403,2026-02-12 01:12:44,1,0,,35.99,quarterly,failed
1564,5405,2026-02-01 22:19:32,1,1,2026-02-09 11:19:32,14.99,monthly,paid
1565,5411,2026-02-02 17:18:22,1,0,,35.99,quarterly,failed
1566,5413,2026-02-08 15:35:44,1,1,2026-02-19 09:35:44,14.99,monthly,paid
1567,5423,2026-02-02 02:43:53,1,0,,94.99,yearly,failed
1568,5424,2026-02-05 03:04:41,1,0,,14.99,monthly,failed
1569,5426,2026-02-05 00:53:21,1,0,,14.99,monthly,failed
1570,5434,2026-02-08 05:04:04,1,0,,14.99,monthly,failed
1571,5440,2026-02-09 21:58:45,1,0,,35.99,quarterly,failed
1572,5453,2026-02-14 08:13:29,1,0,,14.99,monthly,failed
1573,5454,2026-02-13 13:39:43,1,1,2026-02-19 16:39:43,35.99,quarterly,paid
1574,5459,2026-02-09 09:57:56,1,0,,94.99,yearly,failed
1575,5468,2026-02-07 12:15:19,1,1,2026-02-13 23:15:19,14.99,monthly,paid
1576,5482,2026-02-02 15:17:05,1,1,2026-02-12 05:17:05,35.99,quarterly,paid
1577,5493,2026-02-05 09:26:51,1,1,2026-02-13 03:26:51,14.99,monthly,paid
1578,5496,2026-02-03 23:43:06,1,1,2026-02-17 10:43:06,35.99,quarterly,paid
1579,5504,2026-02-12 09:16:05,1,1,2026-02-17 22:16:05,14.99,monthly,paid
1580,5515,2026-02-09 16:54:45,1,1,2026-02-18 06:54:45,14.99,monthly,paid
1581,5517,2026-02-09 03:37:25,1,0,,94.99,yearly,failed
1582,5518,2026-02-12 00:30:55,1,0,,14.99,monthly,failed
1583,5529,2026-02-03 02:00:33,1,0,,14.99,monthly,failed
1584,5532,2026-02-15 09:27:16,1,0,,14.99,monthly,failed
1585,5534,2026-02-08 01:36:33,1,0,,14.99,monthly,failed
1586,5541,2026-02-06 06:31:07,1,1,2026-02-12 06:31:07,35.99,quarterly,paid
1587,5545,2026-02-04 10:31:27,1,0,,94.99,yearly,failed
1588,5551,2026-02-11 05:21:57,1,0,,94.99,yearly,failed
1589,5559,2026-02-09 17:18:22,1,0,,94.99,yearly,failed
1590,5571,2026-02-11 17:57:31,1,0,,94.99,yearly,failed
1591,5578,2026-02-14 07:08:44,1,0,,94.99,yearly,failed
1592,5586,2026-02-11 13:34:59,1,1,2026-02-22 09:34:59,14.99,monthly,paid
1593,5591,2026-02-02 07:27:34,1,1,2026-02-15 16:27:34,35.99,quarterly,paid
1594,5599,2026-02-12 06:04:16,1,1,2026-02-24 01:04:16,14.99,monthly,paid
1595,5601,2026-02-06 22:12:38,1,1,2026-02-12 03:12:38,94.99,yearly,paid
1596,5608,2026-02-09 16:12:29,1,0,,14.99,monthly,failed
1597,5612,2026-02-06 02:14:27,1,0,,14.99,monthly,failed
1598,5617,2026-02-12 17:53:05,1,0,,14.99,monthly,failed
1599,5618,2026-02-05 10:45:34,1,0,,14.99,monthly,failed
1600,5644,2026-02-11 18:11:34,1,1,2026-02-17 04:11:34,14.99,monthly,paid
1601,5645,2026-02-10 16:51:04,1,0,,14.99,monthly,failed
1602,5647,2026-02-13 16:11:03,1,0,,14.99,monthly,failed
1603,5655,2026-02-06 09:22:11,1,0,,35.99,quarterly,failed
1604,5676,2026-02-06 12:52:40,1,0,,35.99,quarterly,failed
1605,5690,2026-02-04 11:22:03,1,1,2026-02-16 22:22:03,14.99,monthly,paid
1606,5693,2026-02-15 06:41:19,1,1,2026-02-21 21:41:19,94.99,yearly,paid
1607,5698,2026-02-13 03:52:56,1,1,2026-02-21 07:52:56,35.99,quarterly,paid
1608,5701,2026-02-10 07:19:13,1,0,,14.99,monthly,failed
1609,5711,2026-02-06 02:57:06,1,0,,14.99,monthly,failed
1610,5720,2026-02-08 12:51:12,1,0,,14.99,monthly,failed
1611,5721,2026-02-15 12:16:36,1,0,,14.99,monthly,failed
1612,5726,2026-02-07 01:45:16,1,0,,14.99,monthly,failed
1613,5729,2026-02-07 04:24:12,1,0,,94.99,yearly,failed
1614,5740,2026-02-02 13:10:14,1,0,,35.99,quarterly,failed
1615,5743,2026-02-14 08:13:15,1,1,2026-02-22 22:13:15,14.99,monthly,paid
1616,5762,2026-02-04 13:23:17,1,0,,14.99,monthly,failed
1617,5764,2026-02-03 23:26:17,1,0,,14.99,monthly,failed
1618,5766,2026-02-10 00:41:24,1,0,,14.99,monthly,failed
1619,5768,2026-02-06 00:34:08,1,1,2026-02-17 20:34:08,35.99,quarterly,paid
1620,5771,2026-02-07 04:12:17,1,0,,14.99,monthly,failed
1621,5772,2026-02-04 21:31:57,1,1,2026-02-12 00:31:57,14.99,monthly,paid
1622,5773,2026-02-08 01:33:07,1,0,,35.99,quarterly,failed
1623,5774,2026-02-01 21:08:27,1,1,2026-02-13 18:08:27,14.99,monthly,paid
1624,5783,2026-02-14 19:54:42,1,0,,14.99,monthly,failed
1625,5785,2026-02-10 16:23:55,1,1,2026-02-15 22:23:55,14.99,monthly,paid
1626,5786,2026-02-11 10:32:01,1,0,,14.99,monthly,failed
1627,5791,2026-02-11 12:19:56,1,0,,14.99,monthly,failed
1628,5793,2026-02-07 09:41:33,1,0,,14.99,monthly,failed
1629,5800,2026-02-08 11:08:53,1,0,,14.99,monthly,failed
1630,5804,2026-02-15 14:53:51,1,1,2026-02-27 16:53:51,14.99,monthly,paid
1631,5805,2026-02-07 05:14:34,1,0,,14.99,monthly,failed
1632,5808,2026-02-15 16:00:54,1,1,2026-02-27 11:00:54,14.99,monthly,paid
1633,5815,2026-02-10 04:13:46,1,0,,35.99,quarterly,failed
1634,5819,2026-02-07 04:10:05,1,0,,14.99,monthly,failed
1635,5822,2026-02-12 19:40:38,1,0,,14.99,monthly,failed
1636,5825,2026-02-09 05:37:35,1,0,,14.99,monthly,failed
1637,5826,2026-02-09 17:13:05,1,0,,14.99,monthly,failed
1638,5829,2026-02-03 17:41:57,1,0,,14.99,monthly,failed
1639,5834,2026-02-05 11:01:26,1,1,2026-02-18 01:01:26,14.99,monthly,paid
1640,5844,2026-02-02 04:30:51,1,0,,35.99,quarterly,failed
1641,5848,2026-02-11 16:30:44,1,1,2026-02-21 15:30:44,14.99,monthly,paid
1642,5869,2026-02-13 23:42:06,1,0,,35.99,quarterly,failed
1643,5870,2026-02-11 03:03:21,1,0,,14.99,monthly,failed
1644,5871,2026-02-12 05:28:15,1,0,,14.99,monthly,failed
1645,5872,2026-02-09 05:31:19,1,1,2026-02-14 20:31:19,14.99,monthly,paid
1646,5879,2026-02-10 14:36:19,1,0,,35.99,quarterly,failed
1647,5882,2026-02-16 01:30:22,1,1,2026-02-22 04:30:22,14.99,monthly,paid
1648,5884,2026-02-04 23:45:14,1,0,,94.99,yearly,failed
1649,5887,2026-02-16 16:41:48,1,0,,35.99,quarterly,failed
1650,5893,2026-02-03 07:07:08,1,0,,94.99,yearly,failed
1651,5894,2026-02-07 06:00:01,1,0,,14.99,monthly,failed
1652,5898,2026-02-15 06:47:05,1,0,,14.99,monthly,failed
1653,5899,2026-02-11 23:15:57,1,0,,35.99,quarterly,failed
1654,5906,2026-02-04 09:42:36,1,0,,14.99,monthly,failed
1655,5909,2026-02-12 16:19:25,1,0,,14.99,monthly,failed
1656,5921,2026-02-04 00:13:03,1,1,2026-02-11 22:13:03,14.99,monthly,paid
1657,5940,2026-02-04 08:35:41,1,0,,94.99,yearly,failed
1658,5944,2026-02-10 15:40:22,1,0,,35.99,quarterly,failed
1659,5946,2026-02-03 16:04:09,1,0,,14.99,monthly,failed
1660,5949,2026-02-14 15:07:29,1,1,2026-02-24 15:07:29,14.99,monthly,paid
1661,5956,2026-02-12 01:33:37,1,0,,14.99,monthly,failed
1662,5960,2026-02-14 05:02:00,1,0,,14.99,monthly,failed
1663,5961,2026-02-04 05:35:44,1,0,,14.99,monthly,failed
1664,5962,2026-02-10 01:10:17,1,0,,14.99,monthly,failed
1665,5970,2026-02-02 03:17:40,1,0,,94.99,yearly,failed
1666,5980,2026-02-10 00:05:48,1,0,,35.99,quarterly,failed
1667,5984,2026-02-12 16:09:06,1,0,,35.99,quarterly,failed
1668,5985,2026-02-03 15:06:49,1,0,,14.99,monthly,failed
1669,5986,2026-02-06 08:00:23,1,0,,14.99,monthly,failed
1670,5990,2026-02-09 05:10:17,1,0,,14.99,monthly,failed
1671,5992,2026-02-08 18:53:24,1,1,2026-02-15 14:53:24,14.99,monthly,paid
1672,5993,2026-02-13 23:05:08,1,1,2026-02-27 06:05:08,14.99,monthly,paid
1673,6006,2026-02-06 06:16:16,1,0,,94.99,yearly,failed
1674,6009,2026-02-03 03:27:24,1,0,,14.99,monthly,failed
1675,6019,2026-02-13 04:44:27,1,0,,35.99,quarterly,failed
1676,6023,2026-02-06 12:39:53,1,0,,14.99,monthly,failed
1677,6032,2026-02-11 23:12:19,1,0,,94.99,yearly,failed
1678,6039,2026-02-09 01:25:16,1,0,,94.99,yearly,failed
1679,6042,2026-02-06 15:07:55,1,1,2026-02-14 10:07:55,14.99,monthly,paid
1680,6049,2026-02-04 17:48:25,1,1,2026-02-15 13:48:25,14.99,monthly,paid
1681,6059,2026-02-10 15:13:30,1,1,2026-02-19 22:13:30,35.99,quarterly,paid
1682,6064,2026-02-03 02:39:27,1,0,,14.99,monthly,failed
1683,6066,2026-02-05 16:18:26,1,1,2026-02-17 11:18:26,94.99,yearly,paid
1684,6070,2026-02-16 18:04:56,1,1,2026-02-23 16:04:56,94.99,yearly,paid
1685,6073,2026-02-12 20:06:20,1,1,2026-02-24 22:06:20,94.99,yearly,paid
1686,6076,2026-02-02 18:40:29,1,1,2026-02-14 10:40:29,14.99,monthly,paid
1687,6080,2026-02-11 07:32:30,1,1,2026-02-16 10:32:30,35.99,quarterly,paid
1688,6081,2026-02-14 13:41:41,1,0,,35.99,quarterly,failed
1689,6083,2026-02-05 21:15:43,1,0,,14.99,monthly,failed
1690,6085,2026-02-11 22:07:26,1,0,,14.99,monthly,failed
1691,6097,2026-02-11 14:42:44,1,1,2026-02-21 06:42:44,35.99,quarterly,paid
1692,6101,2026-02-04 23:26:12,1,0,,14.99,monthly,failed
1693,6103,2026-02-08 01:55:28,1,0,,14.99,monthly,failed
1694,6104,2026-02-03 02:46:30,1,1,2026-02-15 15:46:30,14.99,monthly,paid
1695,6105,2026-02-13 07:11:24,1,0,,14.99,monthly,failed
1696,6106,2026-02-11 13:52:42,1,0,,14.99,monthly,failed
1697,6112,2026-02-08 08:29:58,1,0,,35.99,quarterly,failed
1698,6117,2026-02-12 21:30:33,1,0,,14.99,monthly,failed
1699,6120,2026-02-05 17:41:10,1,0,,35.99,quarterly,failed
1700,6121,2026-02-05 00:26:01,1,1,2026-02-12 21:26:01,35.99,quarterly,paid
1701,6127,2026-02-05 05:17:48,1,1,2026-02-15 17:17:48,35.99,quarterly,paid
1702,6131,2026-02-03 08:52:06,1,0,,14.99,monthly,failed
1703,6135,2026-02-11 02:49:04,1,1,2026-02-16 14:49:04,35.99,quarterly,paid
1704,6138,2026-02-11 07:49:36,1,0,,14.99,monthly,failed
1705,6143,2026-02-08 12:29:07,1,0,,14.99,monthly,failed
1706,6149,2026-02-02 15:26:25,1,1,2026-02-10 21:26:25,14.99,monthly,paid
1707,6150,2026-02-14 03:00:53,1,0,,14.99,monthly,failed
1708,6151,2026-02-02 21:50:09,1,0,,14.99,monthly,failed
1709,6154,2026-02-06 20:23:47,1,1,2026-02-19 22:23:47,14.99,monthly,paid
1710,6155,2026-02-02 11:23:10,1,0,,35.99,quarterly,failed
1711,6156,2026-02-11 08:16:55,1,0,,35.99,quarterly,failed
1712,6163,2026-02-06 00:32:44,1,0,,14.99,monthly,failed
1713,6171,2026-02-10 07:16:54,1,0,,14.99,monthly,failed
1714,6174,2026-02-04 20:58:02,1,0,,94.99,yearly,failed
1715,6182,2026-02-13 12:56:26,1,0,,14.99,monthly,failed
1716,6191,2026-02-15 03:01:54,1,0,,14.99,monthly,failed
1717,6192,2026-02-03 05:57:03,1,0,,94.99,yearly,failed
1718,6195,2026-02-06 11:56:52,1,0,,14.99,monthly,failed
1719,6202,2026-02-15 18:16:35,1,1,2026-02-27 23:16:35,14.99,monthly,paid
1720,6207,2026-02-12 03:15:59,1,0,,14.99,monthly,failed
1721,6208,2026-02-13 02:38:30,1,0,,35.99,quarterly,failed
1722,6213,2026-02-10 17:45:52,1,0,,35.99,quarterly,failed
1723,6215,2026-02-11 08:43:03,1,0,,35.99,quarterly,failed
1724,6220,2026-02-14 16:04:08,1,0,,94.99,yearly,failed
1725,6259,2026-02-12 23:18:15,1,0,,35.99,quarterly,failed
1726,6260,2026-02-14 15:09:58,1,1,2026-02-26 16:09:58,14.99,monthly,paid
1727,6262,2026-02-07 04:24:11,1,0,,14.99,monthly,failed
1728,6263,2026-02-05 15:37:21,1,0,,14.99,monthly,failed
1729,6265,2026-02-09 03:22:12,1,1,2026-02-20 04:22:12,14.99,monthly,paid
1730,6268,2026-02-01 21:26:01,1,0,,35.99,quarterly,failed
1731,6269,2026-02-06 15:07:19,1,0,,14.99,monthly,failed
1732,6272,2026-02-12 07:42:11,1,0,,14.99,monthly,failed
1733,6279,2026-02-02 10:58:12,1,0,,14.99,monthly,failed
1734,6284,2026-02-03 14:08:09,1,1,2026-02-17 09:08:09,14.99,monthly,paid
1735,6290,2026-02-13 04:52:28,1,1,2026-02-19 22:52:28,14.99,monthly,paid
1736,6303,2026-02-03 13:28:52,1,0,,14.99,monthly,failed
1737,6306,2026-02-05 23:53:47,1,0,,14.99,monthly,failed
1738,6307,2026-02-13 03:13:44,1,0,,94.99,yearly,failed
1739,6315,2026-02-14 07:23:03,1,1,2026-02-25 09:23:03,35.99,quarterly,paid
1740,6324,2026-02-15 01:01:38,1,0,,94.99,yearly,failed
1741,6325,2026-02-14 13:05:44,1,0,,35.99,quarterly,failed
1742,6326,2026-02-04 20:54:14,1,0,,14.99,monthly,failed
1743,6331,2026-02-01 23:45:29,1,0,,14.99,monthly,failed
1744,6333,2026-02-05 02:51:10,1,1,2026-02-13 19:51:10,14.99,monthly,paid
1745,6344,2026-02-10 16:47:12,1,0,,14.99,monthly,failed
1746,6348,2026-02-15 03:49:14,1,1,2026-02-22 19:49:14,14.99,monthly,paid
1747,6350,2026-02-10 23:48:42,1,0,,35.99,quarterly,failed
1748,6354,2026-02-15 02:18:49,1,0,,14.99,monthly,failed
1749,6357,2026-02-12 00:28:08,1,0,,14.99,monthly,failed
1750,6358,2026-02-01 19:27:58,1,1,2026-02-10 16:27:58,35.99,quarterly,paid
1751,6362,2026-02-15 16:50:13,1,0,,35.99,quarterly,failed
1752,6363,2026-02-13 07:14:43,1,0,,35.99,quarterly,failed
1753,6367,2026-02-13 02:32:46,1,0,,14.99,monthly,failed
1754,6373,2026-02-14 11:37:21,1,0,,14.99,monthly,failed
1755,6375,2026-02-04 01:04:08,1,0,,94.99,yearly,failed
1756,6379,2026-02-10 14:22:31,1,1,2026-02-22 20:22:31,35.99,quarterly,paid
1757,6382,2026-02-05 02:31:47,1,0,,94.99,yearly,failed
1758,6389,2026-02-05 16:39:27,1,0,,14.99,monthly,failed
1759,6399,2026-02-10 15:07:31,1,0,,35.99,quarterly,failed
1760,6405,2026-02-13 15:05:12,1,0,,14.99,monthly,failed
1761,6408,2026-02-10 15:11:45,1,1,2026-02-16 19:11:45,14.99,monthly,paid
1762,6409,2026-02-09 00:24:02,1,0,,14.99,monthly,failed
1763,6425,2026-02-15 01:06:23,1,0,,14.99,monthly,failed
1764,6428,2026-02-10 11:18:41,1,0,,14.99,monthly,failed
1765,6432,2026-02-12 19:17:41,1,1,2026-02-22 18:17:41,35.99,quarterly,paid
1766,6445,2026-02-03 01:19:36,1,0,,35.99,quarterly,failed
1767,6452,2026-02-12 13:25:55,1,0,,35.99,quarterly,failed
