user_id,registration_date,country,device_type,acquisition_channel,language_level,goal_type,motivation_type,onboarding_version,experiment_period,trial_started_flag,paid_flag
302,2026-01-29 01:07:37,Poland,android,tiktok_ads,beginner,travel,medium,old,before_change,1,0
303,2026-01-15 04:02:44,Spain,ios,organic,elementary,work,high,old,before_change,1,1
304,2026-01-30 05:38:00,Germany,ios,organic,beginner,self_development,high,old,before_change,0,0
305,2026-01-24 05:28:24,Netherlands,android,tiktok_ads,elementary,exam,low,old,before_change,0,0
306,2026-01-17 09:13:17,Italy,ios,referral,beginner,self_development,medium,old,before_change,1,1
307,2026-01-20 03:17:20,Spain,android,tiktok_ads,beginner,exam,high,old,before_change,0,0
308,2026-01-24 10:02:48,Germany,android,tiktok_ads,beginner,work,medium,old,before_change,0,0
309,2026-01-20 08:48:08,Spain,ios,blog,elementary,self_development,low,old,before_change,0,0
310,2026-01-16 20:17:56,Spain,android,blog,beginner,travel,high,old,before_change,0,0
311,2026-01-26 07:43:24,Germany,android,tiktok_ads,elementary,self_development,medium,old,before_change,1,1
312,2026-01-26 10:16:26,Spain,ios,paid_search,beginner,travel,low,old,before_change,0,0
313,2026-01-17 00:30:02,Netherlands,android,organic,beginner,exam,medium,old,before_change,0,0
314,2026-01-19 18:44:36,Spain,ios,tiktok_ads,elementary,self_development,low,old,before_change,0,0
315,2026-01-19 03:30:01,Spain,android,paid_search,beginner,self_development,high,old,before_change,1,1
316,2026-01-26 05:02:39,Germany,android,organic,elementary,self_development,medium,old,before_change,1,0
317,2026-01-27 09:57:38,Italy,ios,organic,beginner,self_development,medium,old,before_change,1,1
318,2026-01-27 08:36:49,Spain,android,blog,intermediate,work,medium,old,before_change,0,0
319,2026-01-30 23:00:52,Spain,ios,organic,beginner,work,medium,old,before_change,1,0
320,2026-01-28 01:36:29,Germany,android,referral,beginner,work,medium,old,before_change,1,0
321,2026-01-20 10:50:13,Netherlands,android,blog,intermediate,travel,medium,old,before_change,0,0
322,2026-01-16 19:57:29,Poland,ios,tiktok_ads,intermediate,work,medium,old,before_change,1,0
323,2026-01-25 10:46:27,Germany,ios,organic,elementary,travel,medium,old,before_change,1,1
324,2026-01-30 13:43:58,Germany,android,referral,beginner,self_development,low,old,before_change,0,0
325,2026-01-31 13:51:48,Germany,ios,tiktok_ads,beginner,exam,low,old,before_change,1,0
326,2026-01-18 21:55:38,Netherlands,ios,paid_search,elementary,travel,medium,old,before_change,0,0
327,2026-01-19 00:28:25,Italy,ios,instagram_ads,beginner,exam,medium,old,before_change,1,0
328,2026-01-15 15:15:51,Spain,android,organic,beginner,self_development,low,old,before_change,0,0
329,2026-01-17 09:38:05,Spain,ios,tiktok_ads,elementary,self_development,low,old,before_change,1,0
330,2026-01-24 10:22:47,Poland,android,blog,beginner,work,medium,old,before_change,0,0
331,2026-01-24 07:05:44,Poland,android,instagram_ads,intermediate,exam,medium,old,before_change,0,0
332,2026-01-21 07:20:10,Germany,ios,blog,beginner,travel,high,old,before_change,0,0
333,2026-01-20 06:27:42,Germany,android,paid_search,intermediate,self_development,high,old,before_change,1,0
334,2026-01-29 02:33:15,Spain,ios,referral,elementary,self_development,high,old,before_change,0,0
335,2026-01-22 19:41:37,Poland,ios,referral,intermediate,travel,medium,old,before_change,0,0
336,2026-01-28 17:45:59,Netherlands,android,organic,elementary,travel,medium,old,before_change,0,0
337,2026-01-31 08:59:25,Netherlands,ios,blog,beginner,travel,low,old,before_change,0,0
338,2026-01-20 09:23:33,Poland,android,blog,beginner,work,low,old,before_change,0,0
339,2026-01-18 10:43:02,Germany,android,paid_search,beginner,travel,high,old,before_change,1,0
340,2026-01-31 04:46:58,Spain,ios,referral,elementary,self_development,medium,old,before_change,1,1
341,2026-01-25 19:00:39,Germany,android,organic,beginner,work,low,old,before_change,0,0
342,2026-01-19 22:41:40,Poland,android,organic,elementary,work,high,old,before_change,1,0
343,2026-01-25 13:43:07,Netherlands,ios,organic,intermediate,exam,high,old,before_change,1,1
344,2026-01-23 18:08:35,Spain,android,instagram_ads,beginner,exam,low,old,before_change,0,0
345,2026-01-30 09:27:25,Germany,android,organic,elementary,work,high,old,before_change,1,0
346,2026-01-19 08:26:01,Poland,ios,organic,intermediate,self_development,medium,old,before_change,0,0
347,2026-01-31 20:29:03,Poland,ios,blog,elementary,exam,medium,old,before_change,0,0
348,2026-01-30 21:54:20,Netherlands,android,instagram_ads,beginner,travel,medium,old,before_change,0,0
349,2026-01-18 01:43:35,Germany,ios,referral,beginner,travel,low,old,before_change,0,0
350,2026-01-17 19:09:35,Italy,ios,organic,elementary,self_development,medium,old,before_change,1,0
351,2026-01-24 01:31:40,Poland,android,organic,beginner,travel,medium,old,before_change,0,0
352,2026-01-15 18:19:24,Netherlands,android,referral,elementary,travel,high,old,before_change,1,0
353,2026-01-20 01:54:34,Netherlands,android,paid_search,intermediate,work,high,old,before_change,0,0
354,2026-01-22 09:31:10,Italy,ios,instagram_ads,beginner,self_development,medium,old,before_change,0,0
355,2026-01-31 11:30:15,Italy,ios,blog,beginner,exam,medium,old,before_change,0,0
356,2026-01-31 20:53:21,Netherlands,ios,paid_search,beginner,self_development,high,old,before_change,0,0
357,2026-01-17 13:49:41,Spain,ios,instagram_ads,intermediate,travel,medium,old,before_change,0,0
358,2026-01-30 03:48:15,Spain,android,tiktok_ads,beginner,self_development,medium,old,before_change,0,0
359,2026-01-16 13:05:56,Poland,ios,organic,beginner,work,low,old,before_change,1,0
360,2026-01-27 17:25:55,Netherlands,android,tiktok_ads,elementary,self_development,high,old,before_change,1,0
361,2026-01-29 09:01:20,Germany,android,instagram_ads,elementary,work,low,old,before_change,1,0
362,2026-01-30 03:26:36,Germany,android,organic,beginner,exam,low,old,before_change,1,0
363,2026-01-18 19:09:16,Italy,android,paid_search,elementary,self_development,high,old,before_change,0,0
364,2026-01-30 04:31:34,Italy,android,instagram_ads,elementary,self_development,medium,old,before_change,0,0
365,2026-01-16 23:19:12,Italy,android,tiktok_ads,beginner,travel,medium,old,before_change,1,0
366,2026-01-23 19:41:39,Spain,android,blog,beginner,travel,high,old,before_change,0,0
367,2026-01-22 23:34:28,Poland,android,tiktok_ads,elementary,exam,low,old,before_change,0,0
368,2026-01-20 08:53:56,Poland,ios,paid_search,beginner,travel,low,old,before_change,0,0
369,2026-01-15 09:01:21,Spain,ios,blog,intermediate,work,medium,old,before_change,0,0
370,2026-01-28 02:58:51,Germany,android,referral,beginner,travel,high,old,before_change,1,0
371,2026-01-20 16:55:05,Italy,ios,organic,elementary,work,high,old,before_change,0,0
372,2026-01-26 05:57:28,Germany,android,organic,elementary,work,medium,old,before_change,0,0
373,2026-01-21 23:22:11,Netherlands,ios,organic,elementary,travel,high,old,before_change,1,0
374,2026-01-21 08:27:08,Netherlands,android,organic,beginner,work,low,old,before_change,0,0
375,2026-01-30 01:36:31,Netherlands,ios,instagram_ads,elementary,work,medium,old,before_change,0,0
376,2026-01-16 14:32:32,Germany,android,paid_search,intermediate,self_development,medium,old,before_change,1,1
377,2026-01-27 12:32:23,Poland,ios,blog,beginner,travel,medium,old,before_change,0,0
378,2026-01-27 16:41:24,Germany,ios,instagram_ads,beginner,self_development,high,old,before_change,0,0
379,2026-01-21 11:02:11,Poland,android,organic,beginner,self_development,medium,old,before_change,0,0
380,2026-01-19 11:05:02,Germany,ios,blog,beginner,work,low,old,before_change,1,1
381,2026-01-15 02:09:55,Netherlands,ios,instagram_ads,beginner,exam,medium,old,before_change,1,1
382,2026-01-30 22:13:11,Poland,android,organic,intermediate,travel,medium,old,before_change,0,0
383,2026-01-31 02:40:27,Germany,android,organic,intermediate,work,high,old,before_change,0,0
384,2026-01-19 02:18:57,Germany,ios,tiktok_ads,intermediate,travel,medium,old,before_change,1,1
385,2026-01-15 13:01:10,Poland,android,instagram_ads,beginner,work,low,old,before_change,0,0
386,2026-01-17 02:05:06,Germany,ios,instagram_ads,beginner,self_development,medium,old,before_change,1,0
387,2026-01-16 03:35:53,Germany,ios,referral,beginner,travel,high,old,before_change,1,0
388,2026-01-29 03:05:38,Brazil,android,tiktok_ads,beginner,work,high,old,before_change,0,0
389,2026-01-30 03:53:59,Italy,ios,referral,elementary,exam,low,old,before_change,1,1
390,2026-01-17 14:32:24,Brazil,android,tiktok_ads,beginner,work,medium,old,before_change,0,0
391,2026-01-27 16:40:10,Spain,ios,tiktok_ads,beginner,work,medium,old,before_change,0,0
392,2026-01-18 01:08:29,Italy,android,organic,intermediate,work,medium,old,before_change,1,1
393,2026-01-21 05:49:16,Brazil,android,instagram_ads,elementary,work,high,old,before_change,1,1
394,2026-01-25 04:32:53,Spain,ios,paid_search,intermediate,travel,low,old,before_change,0,0
395,2026-01-27 05:43:48,Spain,android,instagram_ads,beginner,work,medium,old,before_change,1,0
396,2026-01-29 20:49:16,Spain,android,paid_search,intermediate,work,high,old,before_change,0,0
397,2026-01-15 18:16:19,Spain,ios,instagram_ads,beginner,travel,high,old,before_change,0,0
398,2026-01-18 08:08:43,Netherlands,android,paid_search,beginner,work,high,old,before_change,0,0
399,2026-01-19 18:26:51,Germany,ios,instagram_ads,beginner,work,medium,old,before_change,0,0
400,2026-01-20 06:36:43,Netherlands,ios,paid_search,elementary,work,medium,old,before_change,1,0
401,2026-01-31 23:11:43,Germany,ios,blog,beginner,work,medium,old,before_change,1,1
402,2026-01-28 05:10:52,Spain,ios,paid_search,elementary,work,high,old,before_change,1,0
403,2026-01-20 10:43:48,Germany,android,tiktok_ads,beginner,self_development,low,old,before_change,0,0
404,2026-01-31 12:30:18,Brazil,android,instagram_ads,intermediate,work,low,old,before_change,0,0
405,2026-01-23 11:43:02,Poland,android,paid_search,beginner,work,medium,old,before_change,0,0
406,2026-01-23 12:18:08,Spain,ios,referral,elementary,work,medium,old,before_change,0,0
407,2026-01-22 08:56:56,Germany,ios,blog,intermediate,work,high,old,before_change,0,0
408,2026-01-17 10:42:36,Germany,ios,tiktok_ads,elementary,self_development,low,old,before_change,0,0
409,2026-01-30 21:13:26,Poland,ios,blog,intermediate,exam,high,old,before_change,0,0
410,2026-01-15 05:41:09,Germany,android,paid_search,elementary,travel,low,old,before_change,0,0
411,2026-01-17 23:06:20,Poland,android,blog,beginner,work,medium,old,before_change,0,0
412,2026-01-18 21:41:58,Spain,android,referral,elementary,travel,high,old,before_change,0,0
413,2026-01-19 17:57:12,Germany,android,tiktok_ads,elementary,exam,high,old,before_change,0,0
414,2026-01-17 05:47:00,Poland,ios,referral,beginner,self_development,low,old,before_change,0,0
415,2026-01-15 07:19:41,Brazil,ios,tiktok_ads,beginner,exam,medium,old,before_change,0,0
416,2026-01-26 12:29:05,Germany,ios,instagram_ads,beginner,work,medium,old,before_change,1,1
417,2026-01-31 11:28:42,Italy,android,instagram_ads,beginner,travel,low,old,before_change,0,0
418,2026-01-17 01:42:27,Germany,ios,paid_search,intermediate,work,medium,old,before_change,1,1
419,2026-01-20 00:59:10,Spain,ios,tiktok_ads,intermediate,work,low,old,before_change,1,0
420,2026-01-23 14:34:57,Spain,android,paid_search,elementary,self_development,low,old,before_change,1,0
421,2026-01-30 18:25:15,Brazil,ios,tiktok_ads,beginner,work,medium,old,before_change,1,0
422,2026-01-26 19:15:32,Poland,android,instagram_ads,beginner,self_development,high,old,before_change,0,0
423,2026-01-28 00:36:17,Germany,ios,paid_search,beginner,work,low,old,before_change,0,0
424,2026-01-24 21:05:44,Italy,android,organic,beginner,travel,medium,old,before_change,1,0
425,2026-01-22 02:09:02,Netherlands,ios,paid_search,elementary,exam,medium,old,before_change,1,1
426,2026-01-18 09:30:30,Italy,android,tiktok_ads,elementary,travel,medium,old,before_change,0,0
427,2026-01-29 16:38:24,Poland,android,paid_search,elementary,travel,high,old,before_change,0,0
428,2026-01-28 16:04:58,Italy,ios,organic,beginner,travel,high,old,before_change,0,0
429,2026-01-15 10:14:28,Netherlands,android,paid_search,intermediate,work,medium,old,before_change,0,0
430,2026-01-27 03:53:09,Spain,android,paid_search,beginner,travel,medium,old,before_change,0,0
431,2026-01-16 10:25:49,Brazil,android,organic,beginner,self_development,medium,old,before_change,1,1
432,2026-01-27 13:30:19,Netherlands,android,paid_search,beginner,self_development,medium,old,before_change,0,0
433,2026-01-29 00:59:21,Spain,android,tiktok_ads,beginner,exam,low,old,before_change,0,0
434,2026-01-17 05:28:17,Poland,ios,tiktok_ads,elementary,work,high,old,before_change,1,0
435,2026-01-22 09:00:18,Germany,ios,blog,elementary,travel,medium,old,before_change,1,0
436,2026-01-17 02:29:29,Poland,ios,organic,elementary,exam,high,old,before_change,1,0
437,2026-01-24 15:27:04,Germany,android,paid_search,beginner,travel,low,old,before_change,1,0
438,2026-01-30 18:26:43,Italy,android,organic,intermediate,work,high,old,before_change,1,1
439,2026-01-16 08:59:41,Germany,android,instagram_ads,elementary,travel,medium,old,before_change,0,0
440,2026-01-21 18:12:42,Germany,ios,organic,intermediate,work,low,old,before_change,0,0
441,2026-01-31 13:01:59,Poland,android,organic,beginner,work,medium,old,before_change,0,0
442,2026-01-20 02:47:13,Poland,android,instagram_ads,intermediate,work,high,old,before_change,1,1
443,2026-01-17 05:56:39,Poland,ios,paid_search,elementary,exam,low,old,before_change,0,0
444,2026-01-23 07:20:32,Italy,android,instagram_ads,elementary,travel,high,old,before_change,0,0
445,2026-01-23 15:24:57,Germany,ios,tiktok_ads,beginner,travel,medium,old,before_change,0,0
446,2026-01-26 06:26:54,Poland,android,referral,beginner,work,high,old,before_change,1,0
447,2026-01-20 08:00:17,Spain,android,paid_search,intermediate,exam,medium,old,before_change,1,1
448,2026-01-31 05:53:39,Brazil,android,paid_search,beginner,travel,high,old,before_change,0,0
449,2026-01-23 20:34:38,Brazil,ios,instagram_ads,elementary,self_development,low,old,before_change,0,0
450,2026-01-19 20:52:12,Germany,ios,organic,elementary,travel,medium,old,before_change,1,1
451,2026-01-31 07:47:45,Brazil,android,organic,elementary,travel,high,old,before_change,0,0
452,2026-01-30 17:19:18,Poland,android,instagram_ads,beginner,work,low,old,before_change,1,0
453,2026-01-23 11:39:33,Germany,ios,organic,intermediate,travel,low,old,before_change,0,0
454,2026-01-15 10:08:33,Italy,ios,organic,beginner,work,medium,old,before_change,1,1
455,2026-01-25 03:32:59,Brazil,android,tiktok_ads,intermediate,travel,medium,old,before_change,0,0
456,2026-01-24 10:31:14,Germany,android,referral,beginner,work,medium,old,before_change,0,0
457,2026-01-17 12:28:08,Netherlands,ios,organic,beginner,travel,medium,old,before_change,1,1
458,2026-01-25 18:39:42,Germany,ios,instagram_ads,beginner,travel,low,old,before_change,1,0
459,2026-01-29 07:02:37,Germany,android,blog,elementary,work,high,old,before_change,0,0
460,2026-01-16 19:12:22,Netherlands,android,paid_search,elementary,self_development,medium,old,before_change,1,1
461,2026-01-27 07:06:56,Germany,android,tiktok_ads,beginner,self_development,medium,old,before_change,1,0
462,2026-01-17 09:15:30,Germany,android,organic,beginner,work,low,old,before_change,1,0
463,2026-01-27 17:31:16,Poland,ios,blog,elementary,self_development,high,old,before_change,0,0
464,2026-01-22 02:59:55,Germany,android,organic,beginner,travel,high,old,before_change,1,0
465,2026-01-15 02:39:23,Poland,ios,paid_search,beginner,self_development,low,old,before_change,0,0
466,2026-01-31 10:13:21,Poland,android,blog,elementary,self_development,low,old,before_change,0,0
467,2026-01-17 19:42:57,Germany,ios,tiktok_ads,beginner,work,medium,old,before_change,0,0
468,2026-01-25 03:11:07,Brazil,ios,organic,beginner,travel,medium,old,before_change,1,1
469,2026-01-18 02:02:20,Germany,ios,referral,beginner,self_development,high,old,before_change,0,0
470,2026-01-30 20:40:24,Netherlands,ios,referral,elementary,work,low,old,before_change,0,0
471,2026-01-27 13:14:12,Germany,ios,instagram_ads,elementary,travel,medium,old,before_change,0,0
472,2026-01-28 16:10:45,Italy,android,organic,beginner,self_development,medium,old,before_change,0,0
473,2026-01-22 08:17:18,Germany,android,paid_search,beginner,work,low,old,before_change,0,0
474,2026-01-22 22:41:30,Netherlands,android,blog,beginner,work,low,old,before_change,0,0
475,2026-01-25 18:47:41,Germany,android,organic,beginner,work,high,old,before_change,1,0
476,2026-01-28 08:11:00,Germany,ios,paid_search,beginner,self_development,high,old,before_change,0,0
477,2026-01-29 09:34:03,Brazil,android,organic,beginner,work,high,old,before_change,0,0
