session_id,user_id,session_start,session_end,session_duration_sec,session_number,days_since_registration,lessons_started,lessons_completed,screens_viewed
329,81,2026-01-31 00:47:41,2026-01-31 00:55:14,453,1,1,0,0,4
332,81,2026-02-01 14:55:00,2026-02-01 15:01:19,379,4,2,2,0,6
333,81,2026-02-02 20:26:00,2026-02-02 20:32:07,367,5,3,4,3,2
334,82,2026-01-22 15:01:00,2026-01-22 15:10:07,547,1,0,1,1,4
335,82,2026-01-26 07:05:00,2026-01-26 07:13:17,497,2,4,3,0,4
336,82,2026-01-28 18:38:00,2026-01-28 18:46:43,523,3,6,2,2,7
338,83,2026-01-17 13:09:00,2026-01-17 13:11:53,173,2,0,0,0,4
337,83,2026-01-17 22:20:00,2026-01-17 22:25:09,309,1,0,0,0,8
339,83,2026-01-19 21:42:00,2026-01-19 21:44:45,165,3,2,0,0,6
340,83,2026-01-22 18:30:00,2026-01-22 18:37:56,476,4,5,1,0,3
341,83,2026-01-24 18:12:00,2026-01-24 18:17:02,302,5,7,0,0,5
344,84,2026-01-29 10:37:00,2026-01-29 10:44:09,429,3,0,1,1,10
345,84,2026-01-29 12:39:00,2026-01-29 12:45:32,392,4,0,3,2,7
343,84,2026-01-29 16:10:00,2026-01-29 16:16:59,419,2,0,2,1,2
342,84,2026-01-29 19:32:00,2026-01-29 19:38:34,394,1,0,1,1,7
346,84,2026-01-31 21:54:00,2026-01-31 22:01:32,452,5,2,2,1,5
347,84,2026-02-02 10:10:00,2026-02-02 10:18:33,513,6,4,1,1,4
348,84,2026-02-05 20:21:00,2026-02-05 20:31:03,603,7,7,1,1,5
349,85,2026-01-25 18:33:37,2026-01-25 18:43:09,572,1,0,0,0,11
350,85,2026-01-26 18:35:00,2026-01-26 18:43:50,530,2,1,1,1,4
351,85,2026-01-29 13:03:00,2026-01-29 13:10:45,465,3,4,1,0,4
352,85,2026-01-30 15:12:00,2026-01-30 15:20:09,489,4,5,2,2,5
353,85,2026-01-30 19:10:00,2026-01-30 19:22:07,727,5,5,2,2,7
355,86,2026-01-26 07:13:00,2026-01-26 07:24:01,661,2,0,1,1,3
354,86,2026-01-26 21:43:29,2026-01-26 21:54:02,633,1,0,1,1,4
356,86,2026-01-31 17:58:00,2026-01-31 18:10:09,729,3,5,2,2,5
359,87,2026-01-16 13:14:00,2026-01-16 13:25:31,691,3,0,1,1,5
357,87,2026-01-16 17:29:00,2026-01-16 17:40:03,663,1,0,2,2,5
358,87,2026-01-16 21:04:00,2026-01-16 21:19:02,902,2,0,4,0,9
361,87,2026-01-18 14:49:00,2026-01-18 14:59:45,645,5,2,2,2,1
360,87,2026-01-18 20:18:00,2026-01-18 20:30:42,762,4,2,1,0,5
362,87,2026-01-19 14:10:00,2026-01-19 14:20:42,642,6,3,8,3,3
363,88,2026-01-20 13:41:00,2026-01-20 13:47:05,365,1,0,2,1,5
364,88,2026-01-21 07:06:00,2026-01-21 07:12:21,381,2,1,2,0,2
365,88,2026-01-23 13:50:00,2026-01-23 13:54:20,260,3,3,1,1,6
366,89,2026-01-28 12:19:00,2026-01-28 12:30:06,666,1,0,4,1,4
367,89,2026-01-28 17:30:00,2026-01-28 17:38:35,515,2,0,0,0,9
368,89,2026-01-31 17:46:00,2026-01-31 17:57:39,699,3,3,0,0,9
369,89,2026-02-03 15:28:00,2026-02-03 15:35:52,472,4,6,1,1,2
370,90,2026-01-29 07:21:00,2026-01-29 07:28:57,477,1,0,1,1,5
372,90,2026-01-29 08:15:00,2026-01-29 08:24:41,581,3,0,1,0,6
371,90,2026-01-29 09:21:00,2026-01-29 09:32:53,713,2,0,1,0,8
373,90,2026-01-31 19:31:00,2026-01-31 19:40:52,592,4,2,1,0,8
374,90,2026-02-02 07:29:00,2026-02-02 07:36:51,471,5,4,1,0,3
375,91,2026-01-22 10:13:06,2026-01-22 10:17:36,270,1,0,3,0,4
377,92,2026-01-28 13:03:00,2026-01-28 13:08:50,350,2,0,2,1,8
376,92,2026-01-28 16:27:37,2026-01-28 16:35:09,452,1,0,0,0,2
378,92,2026-01-28 22:11:00,2026-01-28 22:17:32,392,3,0,2,2,1
379,92,2026-01-29 13:29:00,2026-01-29 13:36:00,420,4,1,1,1,7
380,92,2026-01-30 08:07:00,2026-01-30 08:14:20,440,5,2,3,0,3
381,92,2026-01-31 17:51:00,2026-01-31 17:57:02,362,6,3,1,1,4
382,92,2026-02-01 21:20:00,2026-02-01 21:27:58,478,7,4,0,0,3
383,92,2026-02-02 20:40:00,2026-02-02 20:48:04,484,8,5,1,0,5
385,93,2026-01-29 08:59:00,2026-01-29 09:06:31,451,2,0,1,1,4
384,93,2026-01-29 10:27:00,2026-01-29 10:37:47,647,1,0,1,0,10
387,93,2026-01-30 08:20:00,2026-01-30 08:31:43,703,4,1,2,2,4
386,93,2026-01-30 11:23:00,2026-01-30 11:35:20,740,3,1,3,1,6
388,93,2026-01-31 12:53:00,2026-01-31 13:01:36,516,5,2,0,0,8
389,93,2026-02-01 07:34:00,2026-02-01 07:45:01,661,6,3,3,2,5
390,93,2026-02-01 18:49:00,2026-02-01 18:58:44,584,7,3,0,0,3
391,93,2026-02-02 22:09:00,2026-02-02 22:20:10,670,8,4,2,1,4
392,93,2026-02-03 17:42:00,2026-02-03 17:52:17,617,9,5,3,1,5
393,94,2026-01-21 21:50:00,2026-01-21 21:54:54,294,1,0,1,0,5
394,95,2026-01-30 12:57:00,2026-01-30 13:03:32,392,1,0,2,2,9
396,95,2026-01-31 12:00:00,2026-01-31 12:08:41,521,3,1,1,1,2
395,95,2026-01-31 22:44:00,2026-01-31 22:55:10,670,2,1,4,0,8
397,95,2026-02-01 17:01:00,2026-02-01 17:09:02,482,4,2,3,0,3
398,95,2026-02-01 18:52:00,2026-02-01 19:00:36,516,5,2,2,2,4
399,95,2026-02-02 13:22:00,2026-02-02 13:29:26,446,6,3,3,3,4
400,96,2026-01-19 23:12:16,2026-01-19 23:19:12,416,1,0,0,0,6
401,97,2026-01-19 17:18:00,2026-01-19 17:22:13,253,1,0,1,1,4
402,97,2026-01-24 18:30:00,2026-01-24 18:35:41,341,2,5,0,0,6
404,98,2026-01-26 13:55:00,2026-01-26 14:02:25,445,2,0,1,1,6
403,98,2026-01-26 22:46:00,2026-01-26 22:56:07,607,1,0,1,1,7
405,98,2026-01-31 18:08:00,2026-01-31 18:15:08,428,3,5,1,1,4
407,99,2026-01-25 12:50:00,2026-01-25 12:58:19,499,2,0,2,2,5
406,99,2026-01-25 20:37:55,2026-01-25 20:48:11,616,1,0,1,1,7
408,100,2026-01-17 20:43:00,2026-01-17 20:49:33,393,1,0,1,0,7
409,100,2026-01-19 14:36:00,2026-01-19 14:39:17,197,2,2,1,1,8
410,100,2026-01-20 08:54:00,2026-01-20 08:57:59,239,3,3,1,0,5
411,101,2026-01-29 09:45:00,2026-01-29 09:51:42,402,1,0,1,1,5
412,101,2026-01-30 10:03:00,2026-01-30 10:09:52,412,2,1,2,1,3
414,101,2026-01-31 13:57:00,2026-01-31 14:04:06,426,4,2,5,1,1
413,101,2026-01-31 17:23:00,2026-01-31 17:31:10,490,3,2,0,0,10
415,101,2026-02-04 17:03:00,2026-02-04 17:08:25,325,5,6,1,1,2
416,102,2026-01-18 12:39:00,2026-01-18 12:45:14,374,1,0,0,0,4
417,102,2026-01-19 11:08:00,2026-01-19 11:12:07,247,2,1,0,0,4
418,102,2026-01-22 08:42:00,2026-01-22 08:50:23,503,3,4,0,0,6
419,103,2026-01-28 18:12:55,2026-01-28 18:22:03,548,1,0,1,1,1
420,103,2026-01-28 18:14:00,2026-01-28 18:23:57,597,2,0,1,1,7
421,104,2026-01-15 09:24:00,2026-01-15 09:35:45,705,1,0,2,2,6
422,104,2026-01-16 10:39:00,2026-01-16 10:50:35,695,2,1,3,2,7
423,104,2026-01-21 17:58:00,2026-01-21 18:07:27,567,3,6,5,4,9
424,105,2026-01-28 19:49:00,2026-01-28 19:51:18,138,1,0,2,1,2
425,106,2026-01-28 13:13:00,2026-01-28 13:20:50,470,1,0,0,0,5
426,106,2026-01-28 13:47:00,2026-01-28 13:54:14,434,2,0,3,1,5
427,106,2026-01-29 21:24:00,2026-01-29 21:33:30,570,3,1,0,0,2
429,107,2026-01-28 08:06:00,2026-01-28 08:14:31,511,2,0,2,1,9
431,107,2026-01-28 10:37:00,2026-01-28 10:48:57,717,4,0,1,1,4
430,107,2026-01-28 15:59:00,2026-01-28 16:08:20,560,3,0,1,1,1
428,107,2026-01-28 20:30:00,2026-01-28 20:40:03,603,1,0,3,0,7
433,107,2026-01-31 12:10:00,2026-01-31 12:18:33,513,6,3,2,0,9
432,107,2026-01-31 17:15:00,2026-01-31 17:25:11,611,5,3,2,0,3
434,108,2026-01-26 16:37:00,2026-01-26 16:44:40,460,1,0,0,0,2
435,108,2026-01-27 09:18:00,2026-01-27 09:25:36,456,2,1,0,0,3
436,108,2026-01-27 13:26:00,2026-01-27 13:32:20,380,3,1,1,1,9
437,108,2026-01-28 21:02:00,2026-01-28 21:09:59,479,4,2,1,1,3
438,108,2026-01-29 20:41:00,2026-01-29 20:46:46,346,5,3,1,0,8
439,108,2026-01-31 08:04:00,2026-01-31 08:10:52,412,6,5,3,3,4
440,109,2026-01-23 13:08:00,2026-01-23 13:19:54,714,1,0,2,1,4
441,109,2026-01-24 07:00:00,2026-01-24 07:12:57,777,2,1,1,1,7
442,109,2026-01-25 17:10:00,2026-01-25 17:19:17,557,3,2,3,3,1
443,109,2026-01-28 18:46:00,2026-01-28 18:57:10,670,4,5,3,2,4
444,109,2026-01-28 19:11:00,2026-01-28 19:23:13,733,5,5,3,2,1
445,110,2026-01-27 01:32:26,2026-01-27 01:38:07,341,1,1,2,0,2
446,110,2026-01-27 21:05:00,2026-01-27 21:15:21,621,2,1,1,1,4
447,110,2026-01-27 22:31:00,2026-01-27 22:38:14,434,3,1,3,1,6
448,110,2026-01-29 22:49:00,2026-01-29 22:57:31,511,4,3,2,1,6
449,110,2026-01-30 21:02:00,2026-01-30 21:10:50,530,5,4,1,0,1
450,110,2026-02-02 22:12:00,2026-02-02 22:22:03,603,6,7,0,0,10
452,111,2026-01-19 07:56:00,2026-01-19 08:07:28,688,2,0,1,1,4
451,111,2026-01-19 18:36:00,2026-01-19 18:46:20,620,1,0,5,4,5
453,111,2026-01-21 14:12:00,2026-01-21 14:26:30,870,3,2,0,0,4
454,111,2026-01-23 12:20:00,2026-01-23 12:30:14,614,4,4,0,0,5
455,112,2026-01-28 18:12:00,2026-01-28 18:19:14,434,1,0,1,0,4
456,112,2026-02-02 09:22:00,2026-02-02 09:27:19,319,2,5,3,0,5
457,113,2026-01-24 20:36:00,2026-01-24 20:39:20,200,1,0,2,1,5
458,113,2026-01-25 09:55:00,2026-01-25 10:01:16,376,2,1,1,0,8
460,114,2026-01-22 07:25:00,2026-01-22 07:35:10,610,2,0,2,1,6
459,114,2026-01-22 19:33:15,2026-01-22 19:44:40,685,1,0,2,1,7
461,114,2026-01-24 07:48:00,2026-01-24 08:01:22,802,3,2,2,2,10
462,114,2026-01-25 20:23:00,2026-01-25 20:32:19,559,4,3,1,0,6
463,115,2026-01-23 15:20:00,2026-01-23 15:32:39,759,1,0,2,2,4
464,115,2026-01-25 10:18:00,2026-01-25 10:28:42,642,2,2,0,0,3
466,115,2026-01-26 15:32:00,2026-01-26 15:41:40,580,4,3,1,1,5
465,115,2026-01-26 22:36:00,2026-01-26 22:45:43,583,3,3,3,0,4
467,115,2026-01-28 10:13:00,2026-01-28 10:23:35,635,5,5,1,1,8
468,115,2026-01-28 16:38:00,2026-01-28 16:50:32,752,6,5,2,0,3
469,116,2026-01-24 17:20:47,2026-01-24 17:25:15,268,1,0,3,0,9
470,116,2026-01-28 18:57:00,2026-01-28 19:02:53,353,2,4,2,0,5
471,116,2026-01-30 19:35:00,2026-01-30 19:40:08,308,3,6,0,0,7
472,117,2026-01-15 15:38:10,2026-01-15 15:48:33,623,1,0,2,2,5
473,117,2026-01-17 11:26:00,2026-01-17 11:35:21,561,2,2,3,0,7
474,117,2026-01-17 22:11:00,2026-01-17 22:21:41,641,3,2,1,1,6
475,118,2026-01-17 19:39:00,2026-01-17 19:47:36,516,1,0,3,0,6
477,119,2026-01-19 09:46:00,2026-01-19 09:52:36,396,2,0,0,0,1
476,119,2026-01-19 12:14:00,2026-01-19 12:23:06,546,1,0,1,1,8
478,119,2026-01-22 18:01:00,2026-01-22 18:08:47,467,3,3,1,0,1
479,119,2026-01-24 09:42:00,2026-01-24 09:47:38,338,4,5,3,1,6
482,120,2026-01-16 07:59:00,2026-01-16 08:10:34,694,3,0,2,2,6
481,120,2026-01-16 11:01:00,2026-01-16 11:11:50,650,2,0,2,2,4
480,120,2026-01-17 00:28:41,2026-01-17 00:40:42,721,1,1,3,2,6
483,120,2026-01-17 13:38:00,2026-01-17 13:52:12,852,4,1,5,2,7
484,120,2026-01-18 20:01:00,2026-01-18 20:11:05,605,5,2,2,2,3
486,120,2026-01-19 15:57:00,2026-01-19 16:07:11,611,7,3,0,0,4
485,120,2026-01-19 18:40:00,2026-01-19 18:51:20,680,6,3,2,1,1
487,120,2026-01-21 11:08:00,2026-01-21 11:17:56,596,8,5,2,2,7
488,121,2026-01-22 15:32:00,2026-01-22 15:40:37,517,1,0,3,3,6
489,121,2026-01-23 17:29:00,2026-01-23 17:39:59,659,2,1,5,4,7
490,121,2026-01-26 11:56:00,2026-01-26 12:03:40,460,3,4,2,0,3
491,121,2026-01-27 16:48:00,2026-01-27 16:59:30,690,4,5,1,1,2
492,121,2026-01-28 11:41:00,2026-01-28 11:50:41,581,5,6,2,0,4
495,122,2026-01-26 14:21:00,2026-01-26 14:26:17,317,3,0,1,1,4
493,122,2026-01-26 15:29:00,2026-01-26 15:33:13,253,1,0,1,0,9
494,122,2026-01-26 20:47:00,2026-01-26 20:51:53,293,2,0,0,0,6
496,123,2026-01-26 16:27:00,2026-01-26 16:32:55,355,1,0,2,1,6
499,124,2026-01-23 07:11:00,2026-01-23 07:15:25,265,3,0,0,0,5
500,124,2026-01-23 07:25:00,2026-01-23 07:29:23,263,4,0,3,0,2
498,124,2026-01-23 14:56:00,2026-01-23 15:00:35,275,2,0,1,0,7
497,124,2026-01-23 22:00:00,2026-01-23 22:02:10,130,1,0,2,0,2
502,124,2026-01-24 07:05:00,2026-01-24 07:10:07,307,6,1,2,0,6
501,124,2026-01-24 21:29:00,2026-01-24 21:33:43,283,5,1,2,0,6
503,125,2026-01-29 14:28:21,2026-01-29 14:33:40,319,1,0,0,0,4
504,125,2026-01-29 17:11:00,2026-01-29 17:16:44,344,2,0,2,0,3
505,125,2026-01-31 21:38:00,2026-01-31 21:40:58,178,3,2,0,0,7
506,125,2026-02-04 22:38:00,2026-02-04 22:42:32,272,4,6,0,0,7
508,126,2026-01-24 13:00:00,2026-01-24 13:08:36,516,2,0,3,0,12
507,126,2026-01-24 17:07:00,2026-01-24 17:18:21,681,1,0,2,2,7
509,126,2026-01-26 17:57:00,2026-01-26 18:07:52,652,3,2,5,0,3
510,126,2026-01-28 18:31:00,2026-01-28 18:41:32,632,4,4,1,0,3
511,127,2026-01-16 21:38:00,2026-01-16 21:48:01,601,1,0,0,0,3
512,127,2026-01-19 16:10:00,2026-01-19 16:19:33,573,2,3,1,1,2
513,127,2026-01-21 10:39:00,2026-01-21 10:45:40,400,3,5,3,0,3
514,127,2026-01-22 20:38:00,2026-01-22 20:47:39,579,4,6,3,1,4
516,128,2026-01-28 09:18:00,2026-01-28 09:25:10,430,2,0,0,0,5
515,128,2026-01-28 17:25:00,2026-01-28 17:30:51,351,1,0,1,0,7
517,128,2026-01-30 18:56:00,2026-01-30 19:03:03,423,3,2,0,0,6
518,129,2026-01-24 22:38:00,2026-01-24 22:46:11,491,1,0,4,0,5
519,130,2026-01-25 19:30:54,2026-01-25 19:35:34,280,1,0,0,0,4
520,130,2026-01-26 18:47:00,2026-01-26 18:50:06,186,2,1,1,0,4
521,131,2026-01-24 16:36:20,2026-01-24 16:46:00,580,1,0,2,2,10
522,132,2026-01-24 18:13:00,2026-01-24 18:17:20,260,1,0,0,0,5
523,133,2026-01-16 13:54:03,2026-01-16 14:01:54,471,1,0,4,1,6
524,133,2026-01-18 09:52:00,2026-01-18 10:02:01,601,2,2,3,2,4
525,134,2026-01-24 19:21:00,2026-01-24 19:30:34,574,1,0,2,1,6
527,134,2026-01-26 10:47:00,2026-01-26 10:59:17,737,3,2,1,1,5
526,134,2026-01-26 16:46:00,2026-01-26 16:54:59,539,2,2,4,0,5
529,134,2026-01-27 13:26:00,2026-01-27 13:34:56,536,5,3,1,1,7
528,134,2026-01-27 20:17:00,2026-01-27 20:27:04,604,4,3,2,1,3
530,135,2026-01-28 17:57:00,2026-01-28 18:00:54,234,1,0,0,0,4
531,135,2026-01-31 13:59:00,2026-01-31 14:03:09,249,2,3,1,0,4
532,136,2026-01-20 16:21:00,2026-01-20 16:27:16,376,1,0,0,0,4
534,136,2026-01-20 17:06:00,2026-01-20 17:11:54,354,3,0,2,0,2
533,136,2026-01-20 22:58:00,2026-01-20 23:04:20,380,2,0,3,2,7
536,136,2026-01-21 08:04:00,2026-01-21 08:10:02,362,5,1,4,0,5
535,136,2026-01-21 19:32:00,2026-01-21 19:37:35,335,4,1,0,0,10
537,136,2026-01-21 21:26:00,2026-01-21 21:33:32,452,6,1,2,0,2
539,136,2026-01-22 13:14:00,2026-01-22 13:18:57,297,8,2,0,0,4
538,136,2026-01-22 16:01:00,2026-01-22 16:08:46,466,7,2,2,0,3
542,137,2026-01-25 10:03:00,2026-01-25 10:13:43,643,3,0,0,0,1
541,137,2026-01-25 17:12:00,2026-01-25 17:24:01,721,2,0,1,1,4
540,137,2026-01-25 22:31:00,2026-01-25 22:41:59,659,1,0,3,2,4
543,137,2026-01-28 11:05:00,2026-01-28 11:16:22,682,4,3,4,4,7
545,138,2026-01-15 11:43:00,2026-01-15 11:47:00,240,2,0,0,0,5
544,138,2026-01-15 13:48:00,2026-01-15 13:50:45,165,1,0,0,0,1
546,138,2026-01-19 22:07:00,2026-01-19 22:14:00,420,3,4,0,0,4
547,138,2026-01-21 13:36:00,2026-01-21 13:40:32,272,4,6,3,0,7
549,139,2026-01-20 17:13:00,2026-01-20 17:17:40,280,2,0,0,0,4
548,139,2026-01-20 23:42:46,2026-01-20 23:50:07,441,1,0,1,0,4
550,139,2026-01-23 08:19:00,2026-01-23 08:23:38,278,3,3,1,1,5
551,139,2026-01-26 22:56:00,2026-01-26 23:03:43,463,4,6,0,0,5
552,140,2026-01-22 16:50:00,2026-01-22 16:53:24,204,1,0,2,0,1
553,140,2026-01-23 14:17:00,2026-01-23 14:22:39,339,2,1,1,1,2
554,141,2026-01-31 17:56:26,2026-01-31 18:06:58,632,1,0,2,2,6
555,141,2026-02-02 21:52:00,2026-02-02 22:01:28,568,2,2,2,2,3
556,142,2026-01-18 16:33:01,2026-01-18 16:40:14,433,1,0,1,0,5
557,143,2026-01-19 20:00:00,2026-01-19 20:05:30,330,1,0,0,0,5
558,143,2026-01-23 17:12:00,2026-01-23 17:18:09,369,2,4,0,0,8
559,144,2026-01-22 00:09:46,2026-01-22 00:14:37,291,1,1,1,0,7
561,145,2026-01-31 20:16:00,2026-01-31 20:26:15,615,2,0,3,3,9
560,145,2026-01-31 22:23:27,2026-01-31 22:33:41,614,1,0,4,3,6
562,145,2026-02-02 13:40:00,2026-02-02 13:49:24,564,3,2,5,2,3
563,145,2026-02-04 17:44:00,2026-02-04 17:52:37,517,4,4,3,3,6
564,146,2026-01-29 13:51:18,2026-01-29 13:59:36,498,1,0,0,0,3
565,146,2026-01-31 13:39:00,2026-01-31 13:49:12,612,2,2,1,0,2
566,146,2026-02-01 07:34:00,2026-02-01 07:45:41,701,3,3,1,1,6
567,146,2026-02-03 14:33:00,2026-02-03 14:40:20,440,4,5,3,0,4
569,147,2026-01-15 14:27:00,2026-01-15 14:30:00,180,2,0,0,0,3
568,147,2026-01-15 15:00:17,2026-01-15 15:04:18,241,1,0,2,0,6
571,148,2026-01-18 12:21:00,2026-01-18 12:30:30,570,2,0,3,1,3
572,148,2026-01-18 15:53:00,2026-01-18 16:01:12,492,3,0,1,1,8
570,148,2026-01-19 00:48:50,2026-01-19 00:56:42,472,1,1,0,0,5
573,148,2026-01-21 13:04:00,2026-01-21 13:13:56,596,4,3,2,2,7
574,148,2026-01-23 17:35:00,2026-01-23 17:44:18,558,5,5,2,1,8
576,149,2026-01-28 13:16:00,2026-01-28 13:26:37,637,2,0,5,1,5
575,149,2026-01-28 23:41:35,2026-01-28 23:48:47,432,1,0,7,0,4
577,149,2026-01-31 13:34:00,2026-01-31 13:46:08,728,3,3,3,1,10
578,149,2026-02-01 18:10:00,2026-02-01 18:21:10,670,4,4,2,1,7
579,149,2026-02-03 18:00:00,2026-02-03 18:12:12,732,5,6,3,1,2
580,150,2026-01-16 00:18:15,2026-01-16 00:23:25,310,1,1,1,1,4
581,150,2026-01-16 11:28:00,2026-01-16 11:36:33,513,2,1,1,1,5
582,150,2026-01-18 21:35:00,2026-01-18 21:43:59,539,3,3,1,1,2
583,151,2026-01-29 13:38:49,2026-01-29 13:45:58,429,1,0,1,1,6
585,152,2026-01-19 16:21:00,2026-01-19 16:27:04,364,2,0,2,0,3
584,152,2026-01-19 19:06:16,2026-01-19 19:14:04,468,1,0,1,1,8
586,152,2026-01-20 17:12:00,2026-01-20 17:17:18,318,3,1,3,0,4
587,152,2026-01-24 21:23:00,2026-01-24 21:26:46,226,4,5,1,0,5
591,153,2026-01-30 08:08:00,2026-01-30 08:17:32,572,4,0,1,0,7
588,153,2026-01-30 14:33:07,2026-01-30 14:41:36,509,1,0,1,0,6
589,153,2026-01-30 17:04:00,2026-01-30 17:12:34,514,2,0,3,0,4
590,153,2026-01-30 17:58:00,2026-01-30 18:10:09,729,3,0,2,2,5
592,153,2026-01-31 20:57:00,2026-01-31 21:07:26,626,5,1,2,2,2
593,153,2026-02-02 13:03:00,2026-02-02 13:13:52,652,6,3,2,2,2
594,154,2026-01-20 00:50:10,2026-01-20 00:54:25,255,1,1,0,0,5
595,154,2026-01-21 11:13:00,2026-01-21 11:19:51,411,2,2,0,0,7
596,154,2026-01-25 12:30:00,2026-01-25 12:32:33,153,3,6,0,0,3
597,155,2026-01-22 20:52:00,2026-01-22 21:02:19,619,1,0,5,2,7
598,155,2026-01-25 22:26:00,2026-01-25 22:38:23,743,2,3,3,1,4
599,155,2026-01-27 15:46:00,2026-01-27 15:57:08,668,3,5,3,0,5
600,155,2026-01-28 15:18:00,2026-01-28 15:27:25,565,4,6,6,1,5
601,156,2026-01-26 09:06:00,2026-01-26 09:13:27,447,1,0,0,0,7
602,156,2026-01-26 11:06:00,2026-01-26 11:14:59,539,2,0,0,0,5
603,156,2026-01-27 12:39:00,2026-01-27 12:47:16,496,3,1,1,1,2
604,157,2026-01-17 18:02:00,2026-01-17 18:04:51,171,1,0,2,0,7
605,157,2026-01-20 20:12:00,2026-01-20 20:16:24,264,2,3,2,0,4
606,157,2026-01-20 21:01:00,2026-01-20 21:07:08,368,3,3,0,0,2
608,158,2026-01-24 11:05:00,2026-01-24 11:15:01,601,2,0,1,0,5
607,158,2026-01-24 14:04:00,2026-01-24 14:14:46,646,1,0,5,3,4
609,158,2026-01-25 10:55:00,2026-01-25 11:03:52,532,3,1,3,3,5
610,158,2026-01-27 16:52:00,2026-01-27 17:02:16,616,4,3,7,3,8
611,158,2026-01-29 16:41:00,2026-01-29 16:48:34,454,5,5,0,0,5
612,158,2026-01-29 16:45:00,2026-01-29 16:56:34,694,6,5,2,2,5
613,158,2026-01-30 07:29:00,2026-01-30 07:36:50,470,7,6,2,0,9
614,159,2026-01-23 19:52:00,2026-01-23 20:01:51,591,1,0,4,0,5
615,159,2026-01-23 20:19:00,2026-01-23 20:28:53,593,2,0,4,1,12
617,159,2026-01-26 14:11:00,2026-01-26 14:20:50,590,4,3,0,0,4
616,159,2026-01-26 18:39:00,2026-01-26 18:48:02,542,3,3,1,1,9
618,159,2026-01-27 09:01:00,2026-01-27 09:14:23,803,5,4,1,1,2
619,160,2026-01-28 11:36:00,2026-01-28 11:43:54,474,1,0,1,1,2
620,160,2026-01-28 15:04:00,2026-01-28 15:12:57,537,2,0,1,0,2
621,160,2026-01-31 13:25:00,2026-01-31 13:35:47,647,3,3,0,0,5
624,161,2026-01-31 08:53:00,2026-01-31 09:02:23,563,3,0,5,2,3
623,161,2026-01-31 15:26:00,2026-01-31 15:34:10,490,2,0,0,0,4
622,161,2026-01-31 22:43:41,2026-01-31 22:55:53,732,1,0,2,1,4
625,161,2026-02-03 08:03:00,2026-02-03 08:12:43,583,4,3,1,1,3
626,161,2026-02-03 20:25:00,2026-02-03 20:36:50,710,5,3,1,1,5
627,162,2026-01-26 07:39:00,2026-01-26 07:47:28,508,1,0,3,1,4
628,162,2026-01-28 12:59:00,2026-01-28 13:11:59,779,2,2,2,2,5
629,162,2026-01-29 10:51:00,2026-01-29 11:00:52,592,3,3,5,2,3
630,162,2026-01-31 20:42:00,2026-01-31 20:52:47,647,4,5,2,2,3
631,162,2026-02-01 16:16:00,2026-02-01 16:28:40,760,5,6,3,1,4
633,163,2026-01-21 07:41:00,2026-01-21 07:46:46,346,2,0,0,0,7
632,163,2026-01-22 00:04:53,2026-01-22 00:08:36,223,1,1,1,0,3
634,163,2026-01-22 16:25:00,2026-01-22 16:30:04,304,3,1,0,0,6
635,163,2026-01-23 15:42:00,2026-01-23 15:46:12,252,4,2,1,0,3
637,164,2026-01-21 12:58:00,2026-01-21 13:10:17,737,2,0,1,1,5
636,164,2026-01-21 22:03:21,2026-01-21 22:13:26,605,1,0,2,0,8
638,164,2026-01-22 17:27:00,2026-01-22 17:36:15,555,3,1,1,1,7
639,164,2026-01-24 10:38:00,2026-01-24 10:47:46,586,4,3,1,1,6
640,164,2026-01-25 10:48:00,2026-01-25 10:55:54,474,5,4,3,1,7
641,165,2026-01-22 14:10:00,2026-01-22 14:16:43,403,1,0,3,0,5
642,165,2026-01-23 16:32:00,2026-01-23 16:37:06,306,2,1,0,0,4
643,165,2026-01-24 09:00:00,2026-01-24 09:04:29,269,3,2,1,0,5
644,165,2026-01-25 12:02:00,2026-01-25 12:04:48,168,4,3,0,0,6
645,165,2026-01-26 10:40:00,2026-01-26 10:44:14,254,5,4,2,0,6
646,165,2026-01-27 17:32:00,2026-01-27 17:35:27,207,6,5,0,0,4
650,166,2026-01-28 13:34:00,2026-01-28 13:41:37,457,4,0,1,1,2
648,166,2026-01-28 17:42:00,2026-01-28 17:49:26,446,2,0,0,0,3
649,166,2026-01-28 18:18:00,2026-01-28 18:22:02,242,3,0,1,0,5
647,166,2026-01-28 21:15:13,2026-01-28 21:24:33,560,1,0,1,0,5
651,166,2026-01-29 15:45:00,2026-01-29 15:55:24,624,5,1,0,0,3
652,166,2026-01-31 20:50:00,2026-01-31 20:55:12,312,6,3,0,0,9
653,167,2026-01-20 16:16:00,2026-01-20 16:29:06,786,1,0,1,0,9
654,167,2026-01-22 10:42:00,2026-01-22 10:54:53,773,2,2,3,1,4
655,167,2026-01-23 21:28:00,2026-01-23 21:37:48,588,3,3,1,1,5
656,167,2026-01-24 13:07:00,2026-01-24 13:18:11,671,4,4,3,1,3
657,168,2026-01-17 20:41:29,2026-01-17 20:44:38,189,1,0,0,0,6
660,169,2026-01-20 17:54:00,2026-01-20 17:57:31,211,3,0,3,1,4
658,169,2026-01-20 20:21:00,2026-01-20 20:22:43,103,1,0,1,1,7
659,169,2026-01-20 22:43:00,2026-01-20 22:47:20,260,2,0,0,0,4
661,169,2026-01-23 08:45:00,2026-01-23 08:49:27,267,4,3,0,0,7
662,169,2026-01-24 07:26:00,2026-01-24 07:31:23,323,5,4,0,0,6
